srr_accession	srx_accession	srs_accession	srp_accession	bioproject	organism	strain	platform	instrument	total_bases	total_spots	library_strategy	library_source	library_layout	title
ERR13064369	ERX12434893	ERS17308333	ERP155943	PRJEB71065	Enterococcus lactis		PACBIO_SMRT	Sequel II	414343197.0	35931.0	WGS	GENOMIC	SINGLE	Sequel II sequencing
ERR3685852	ERX3675456	ERS4047653	ERP114207	PRJEB31632	bacterium		OXFORD_NANOPORE	GridION	629277264.0	55795.0	WGS	GENOMIC	SINGLE	GridION sequencing
SRR8599273	SRX5399272	SRS4386186	SRP186412	PRJNA523188	Burkholderia pseudomallei	CEMM 05-6-089	PACBIO_SMRT	PacBio RS II	621493515.0	54494.0	WGS	GENOMIC	SINGLE	Burkholderia pseudomallei CEMM 05-6-089 PacBio
ERR2125723	ERX2182575	ERS1505803	ERP005928	PRJEB6403	Micrococcus luteus	NCTC7743	PACBIO_SMRT	PacBio RS	92208828.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
SRR21472922	SRX17476874	SRS15030087	SRP396115	PRJNA868296	Aeromonas caviae	GD03813	OXFORD_NANOPORE	MinION	335843551.0	36180.0	WGS	GENOMIC	SINGLE	WGS of Aeromonas caviae
SRR33768689	SRX28991389	SRS22397452	SRP444583	PRJNA962904	Klebsiella pneumoniae		PACBIO_SMRT	Sequel II	137824129.0	7163.0	WGS	GENOMIC	SINGLE	PacBio sequencing of AH0060HC1 for ARCH 2
SRR27748417	SRX23413677	SRS20268935	SRP486241	PRJNA1070055	Geobacter argillaceus	bacteria	PACBIO_SMRT	PacBio RS	77450926.0	53583.0	WGS	GENOMIC	SINGLE	III-3d-2.fq
SRR8501634	SRX5305569	SRS4303148	SRP182792	PRJNA414010	Candidatus Thioglobus sp. NP1	NP1	PACBIO_SMRT	PacBio RS II	2144260773.0	163482.0	WGS	GENOMIC	SINGLE	PacBIO sequencing of Ca. Thioglobus sp. strain NP1: isolate genome
SRR15415582	SRX11717499	SRS9747935	SRP332089	PRJNA528413	Escherichia coli O55:H7	USDA5905	PACBIO_SMRT	PacBio RS II	1720049290.0	163482.0	WGS	GENOMIC	SINGLE	Genome sequencing of E. coli O157:H7 and O55:H7 strains
SRR8054580	SRX4884145	SRS3932940	SRP165734	PRJNA496461	Klebsiella pneumoniae	KLPN_M84	OXFORD_NANOPORE	GridION	3907276421.0	423505.0	WGS	GENOMIC	SINGLE	nanopore seq of klebsiella pneumoniae
SRR21813810	SRX17803185	SRS15327456	SRP401098	PRJNA269450	Xanthomonas oryzae pv. oryzae	IXO98	OXFORD_NANOPORE	MinION	1692071586.0	131357.0	WGS	GENOMIC	SINGLE	Complete genome sequence of Xanthomonas oryzae pv. oryzae IXO98
ERR13600336	ERX12971359	SRS16422183	SRP416981	PRJNA922900	Klebsiella pneumoniae	Kpn152	OXFORD_NANOPORE	GridION	624930192.0	27485.0	WGS	GENOMIC	SINGLE	GridION sequencing
ERR4467156	ERX4406029	ERS4952648	ERP123454	PRJEB39885	Escherichia coli	113PM2	OXFORD_NANOPORE	MinION	47882334.0	4699.0	WGS	GENOMIC	SINGLE	MinION sequencing
SRR16775440	SRX12974717	SRS10915552	SRP215816	PRJNA470993	Staphylococcus aureus		PACBIO_SMRT	PacBio RS II	1312236844.0	171325.0	WGS	GENOMIC	SINGLE	WGS of Staphylococcus aureus
SRR12247550	SRX8755617	SRS6976231	SRP266402	PRJNA605147	Escherichia coli	RHB13-SO-C02	OXFORD_NANOPORE	GridION	1474360884.0	232122.0	WGS	GENOMIC	SINGLE	Oxford Nanopore sequencing of Escherichia coli isolate RH03|T1-SOC02 cultured from pig farm soil sample
DRR720274	DRX700295	DRS494541	DRP013713	PRJDB35926	Leptolyngbya sp. Seranma	Seranma	OXFORD_NANOPORE	MinION	821811439.0	144113.0	WGS	GENOMIC	SINGLE	MinION sequencing of SAMD01610474
SRR20047429	SRX16085890	SRS13751796	SRP385546	PRJNA853587	Candidatus Hepatincola	Pp	OXFORD_NANOPORE	MinION	26990536.0	4773.0	WGS	GENOMIC	SINGLE	Dnaseq_long_read_from hppR
SRR33417235	SRX28658195	SRS24926924	SRP582914	PRJNA992958	Salmonella enterica subsp. enterica	37153_05	OXFORD_NANOPORE	MinION	191901147.0	41148.0	WGS	GENOMIC	SINGLE	Nanopore DNA-Seq of Salmonella spp
SRR36896725	SRX31867918	SRS27823670	SRP664752	PRJNA1405591	Listeria monocytogenes	HPB222	OXFORD_NANOPORE	MinION	292496533.0	38453.0	WGS	GENOMIC	SINGLE	Nanopore_LM
SRR26134189	SRX21847560	SRS18945072	SRP462476	PRJNA993145	Staphylococcus aureus	ST352	OXFORD_NANOPORE	GridION	427053956.0	228999.0	WGS	GENOMIC	SINGLE	WGS of S. aureus: Ruminant mastitis isolate
SRR23148057	SRX19098856	SRS16514091	SRP418402	PRJNA925803	Streptococcus dysgalactiae subsp. equisimilis	MGCS36089	OXFORD_NANOPORE	GridION	44103343.0	16378.0	WGS	GENOMIC	SINGLE	SDSE strain MGCS36089 whole genome sequencing
ERR10499211	ERX10016497	ERS14255699	ERP142629	PRJEB57633	Escherichia coli		OXFORD_NANOPORE	GridION	73471963.0	9027.0	WGS	GENOMIC	SINGLE	Raw reads: ONT_30859_5#343
SRR7179761	SRX4096967	SRS3313447	SRP148170	PRJNA455039	Micromonospora sp. M71_S20	M71_S20	PACBIO_SMRT	PacBio RS II	202036479.0	114177.0	WGS	GENOMIC	SINGLE	Micromonospora sp. M71_S20
SRR13449104	SRX9862266	SRS8042175	SRP295672	PRJNA681856	Salmonella enterica subsp. salamae	LHICA_SA3	OXFORD_NANOPORE	MinION	30152958.0	4000.0	WGS	GENOMIC	SINGLE	WGS of Salmonella Lhica SA3_42
SRR4180927	SRX2142223	SRS1673925	SRP086932	PRJNA303742	Arcanobacterium phocae	DSM 10002	PACBIO_SMRT	PacBio RS	755654901.0	189892.0	WGS	GENOMIC	SINGLE	Arcanobacterium phocae DSM 10002
ERR1254167	ERX1325776	ERS956181	ERP005928	PRJEB6403	Streptococcus suis	NCTC10237	PACBIO_SMRT	PacBio RS	4752784643.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
ERR12723553	ERX12098094	ERS18395297	ERP158324	PRJEB73555	Leuconostoc citreum		OXFORD_NANOPORE	MinION	21857043.0	7532.0	WGS	GENOMIC	SINGLE	MinION sequencing
ERR14330029	ERX13731125	ERS23193260	ERP169026	PRJEB85647	Escherichia coli		OXFORD_NANOPORE	MinION	92832441.0	12673.0	WGS	GENOMIC	SINGLE	E_coligDNA_29Oct2024
ERR11843502	ERX11241595	ERS16256607	ERP134857	PRJEB50291	[Mycobacterium] holstebronense	Mu0102	OXFORD_NANOPORE	MinION	411513264.0	252961.0	WGS	GENOMIC	SINGLE	MinION sequencing
SRR31481132	SRX26849681	SRS23333285	SRP547245	PRJNA1189825	Brucella inopinata	5043	OXFORD_NANOPORE	PromethION	16798752.0	2919.0	WGS	GENOMIC	SINGLE	complete genome sequence of Brucella inopinata 5043
SRR26950777	SRX22644429	SRS19641537	SRP474291	PRJNA1043871	Bacillus sp. PBL-C9	PBL-C9	OXFORD_NANOPORE	MinION	32627.0	15.0	WGS	GENOMIC	SINGLE	Bacillus sp. PBL-C9 Genome sequencing and assembly
SRR32972783	SRX28245773	SRS24593437	SRP576427	PRJNA1190511	Yersinia pestis	45120	PACBIO_SMRT	Sequel	1736522189.0	143339.0	WGS	GENOMIC	SINGLE	WGS of Yersinia pestis: cultured strain 45120
SRR2818088	SRX1384189	SRS1134794	SRP040661	PRJNA231221	Vibrio alginolyticus	FDAARGOS_114	PACBIO_SMRT	PacBio RS	469467951.0	163482.0	WGS	GENOMIC	SINGLE	
ERR10497970	ERX10015259	ERS14254577	ERP142629	PRJEB57633	Escherichia coli		OXFORD_NANOPORE	GridION	49371672.0	8431.0	WGS	GENOMIC	SINGLE	Raw reads: ONT_30348_1#148
ERR4763077	ERX4636130	ERS5247822	ERP124695	PRJEB40976	Enterococcus faecalis		OXFORD_NANOPORE	GridION	1271430098.0	113577.0	WGS	GENOMIC	SINGLE	GridION sequencing; Raw reads: 27688_1#375
SRR21415697	SRX17420183	SRS13526056	SRP361569	PRJNA768416	Bacillus sp. FSL W8-1143		OXFORD_NANOPORE	MinION	562251646.0	116672.0	WGS	GENOMIC	SINGLE	WGS of Bacilli
ERR16137079	ERX15526745	SRS10827121	ERP187675	PRJEB106623	Neisseria gonorrhoeae		OXFORD_NANOPORE	MinION	221539642.0	35341.0	WGS	GENOMIC	SINGLE	Raw reads: EEE020
SRR12779537	SRX9249034	SRS7481605	SRP286505	PRJNA667580	Escherichia coli	ELU39	OXFORD_NANOPORE	MinION	489481071.0	39465.0	WGS	GENOMIC	SINGLE	Long read sequencing of transconjugant E. coli
ERR5727011	ERX5441724	ERS6259443	ERP128399	PRJEB44350	Escherichia coli	PBIO2728	OXFORD_NANOPORE	MinION	115318957.0	21000.0	WGS	GENOMIC	SINGLE	MinION sequencing; Raw reads: PBIO2728-2
DRR719956	DRX699977	DRS529125	DRP014428	PRJDB35915	Salmonella enterica subsp. enterica serovar Senftenberg	HOLHSC-37-53	OXFORD_NANOPORE	MinION	126294830.0	15849.0	WGS	GENOMIC	SINGLE	MinION sequencing of SAMD01610475
ERR15094621	ERX14499219	ERS24813699	ERP119900	PRJEB36683	Klebsiella pneumoniae 11227-1		OXFORD_NANOPORE	PromethION	1291486849.0	394224.0	WGS	GENOMIC	SINGLE	Raw reads: RKPB101_L
SRR30944939	SRX26347465	SRS22853363	SRP537443	PRJNA1170947	Citrobacter freundii	CAV1321	OXFORD_NANOPORE	MinION	1200523516.0	155810.0	WGS	GENOMIC	SINGLE	Whole Genome Sequencing of CAV3956: Sink-2BS
ERR1447945	ERX1518423	ERS433509	ERP003278	PRJEB4024	Neisseria gonorrhoeae	WHO N	PACBIO_SMRT	PacBio RS	450446412.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
DRR335978	DRX324974	DRS347112	DRP010921	PRJDB12755	Klebsiella pneumoniae	NUKlp08	OXFORD_NANOPORE	MinION	942764155.0	144254.0	WGS	GENOMIC	SINGLE	MinION sequencing of SAMD00433857
SRR9903667	SRX6655476	SRS5216574	SRP217434	PRJNA558852	Brucella thiophenivorans	DSM 7216	OXFORD_NANOPORE	MinION	540687133.0	80059.0	WGS	GENOMIC	SINGLE	Whole genome sequencing Ochrobactrum species
ERR5693885	ERX5409339	ERS6205711	ERP128041	PRJEB44040	Novilysobacter luteus	CECT 30171	PACBIO_SMRT	Sequel	1197447983.0	290162.0	WGS	GENOMIC	SINGLE	Sequel sequencing; Raw reads: CECT_30171
ERR14125708	ERX13528365	ERS22899873	ERP159032	PRJEB74343	Syntrophotalea carbinolica		OXFORD_NANOPORE	PromethION			WGS	GENOMIC	SINGLE	Pelobacter_carbinolicus_DSMZ2380
