srr_accession	srx_accession	srs_accession	srp_accession	bioproject	organism	strain	platform	instrument	total_bases	total_spots	library_strategy	library_source	library_layout	title
ERR10498245	ERX10015534	ERS14254486	ERP142629	PRJEB57633	Escherichia coli		OXFORD_NANOPORE	GridION	69232688.0	10507.0	WGS	GENOMIC	SINGLE	Raw reads: ONT_30859_5#130
ERR15465387	ERX14869282	ERS15928997	ERP179079	PRJEB96336	Klebsiella pneumoniae	IT24060_BL_KP	OXFORD_NANOPORE	GridION	285392769.0	118407.0	WGS	GENOMIC	SINGLE	GridION sequencing
SRR27352608	SRX23029160	SRS19991044	SRP480168	PRJNA1057299	Clostridioides difficile	cd220427_barcode57	OXFORD_NANOPORE	MinION	103366191.0	76021.0	WGS	GENOMIC	SINGLE	Clostridioides difficile strain cd220427_barcode57
ERR4025930	ERX4027318	ERS3340488	ERP113355	PRJEB30866	Escherichia coli		PACBIO_SMRT	Sequel	1790821420.0	394182.0	WGS	GENOMIC	SINGLE	Sequel sequencing
SRR6239856	SRX3347227	SRS2647117	SRP123218	PRJNA371183	Caldicellulosiruptor bescii	RKCB126	PACBIO_SMRT	PacBio RS II	358896275.0	121026.0	WGS	GENOMIC	SINGLE	Caldicellulosiruptor bescii RKCB126
SRR36920038	SRX31886494	SRS27841370	SRP665298	PRJNA1403646	Veillonella parvula	not applicable	OXFORD_NANOPORE	MinION	149443868.0	69608.0	WGS	GENOMIC	SINGLE	Long Reads for The Genomic Landscape of Head and Neck Cancer-associated Streptococci
SRR24949439	SRX20707683	SRS18000644	SRP444369	PRJNA984603	Salmonella enterica subsp. enterica		OXFORD_NANOPORE	MinION	223175415.0	71885.0	WGS	GENOMIC	SINGLE	dSE22
SRR33300145	SRX28545183	SRS24844333	SRP581013	PRJNA1255117	Staphylococcus aureus	Staphylococcus	OXFORD_NANOPORE	GridION	318883523.0	74278.0	WGS	GENOMIC	SINGLE	WGS of S. aureus sample 42
ERR8441263	ERX8008172	ERS10153322	ERP134918	PRJEB50347	Escherichia coli		OXFORD_NANOPORE	MinION	269911370.0	21370.0	WGS	GENOMIC	SINGLE	MinION sequencing; Raw reads: 18_05_nano
SRR25467063	SRX21199861	SRS18458352	SRP452337	PRJNA1000618	Escherichia coli	Escherichia coli BL21(DE3)	OXFORD_NANOPORE	MinION	6537794.0	4000.0	WGS	GENOMIC	SINGLE	CASTVK transposition with different condition
SRR13575291	SRX9973571	SRS8145954	SRP303741	PRJNA695586	Streptococcus pyogenes	M4C20	OXFORD_NANOPORE	MinION	3451672.0	4000.0	WGS	GENOMIC	SINGLE	Whole genome sequence of Streptococcus pyogenes strain M4C20
SRR29384776	SRX24898893	SRS21605150	SRP512887	PRJNA991498	Brucella anthropi		PACBIO_SMRT	Sequel II	3404247922.0	318847.0	WGS	GENOMIC	SINGLE	Long-read sequencing of Brucella anthropi, Isolate 2 of Microcosm 1 of condition CAtCtMlBa
SRR28445683	SRX24049218	SRS20840578	SRP497734	PRJNA1077798	Alteromonas gracilis	J4	OXFORD_NANOPORE	MinION	2877138.0	1000.0	WGS	GENOMIC	SINGLE	Alteromonas gracilis strain J4, whole genome Nanopore Sequencing
SRR33066886	SRX28331542	SRS24661171	SRP577698	PRJNA1248909	Klebsiella pneumoniae	N22-02117	OXFORD_NANOPORE	MinION	104375159.0	23793.0	WGS	GENOMIC	SINGLE	ONT MinION of Klebsiella pneumoniae
ERR13600503	ERX12971526	ERS6631202	ERP109316	PRJEB27256	Klebsiella pneumoniae		OXFORD_NANOPORE	GridION	668768457.0	40314.0	WGS	GENOMIC	SINGLE	GridION sequencing
SRR25637826	SRX21364476	SRS18600547	SRP454894	PRJNA1005239	Escherichia coli str. K-12 substr. MG1655	K-12	OXFORD_NANOPORE	MinION	586174947.0	55936.0	WGS	GENOMIC	SINGLE	WGS of Escherichia coli MG1655 evolved in acetaminophen replicate 2 long read
ERR10791240	ERX10240550	ERS2652497	ERP104475	PRJEB22771	Streptococcus pneumoniae		PACBIO_SMRT	Sequel II	773134098.0	116982.0	WGS	GENOMIC	SINGLE	Sequel II sequencing
SRR18884272	SRX14962863	SRS12713214	SRP371643	PRJNA830658	Candidatus Phytoplasma solani	c1	OXFORD_NANOPORE	MinION	202826451.0	93870.0	WGS	GENOMIC	SINGLE	WGS of Candidatus Phytoplasma solani: leaf midribs
SRR13807991	SRX10190930	SRS8036752	SRP276953	PRJNA605961	Salmonella enterica subsp. enterica serovar Typhimurium	ER3625 descendants	PACBIO_SMRT	PacBio RS II	2469789650.0	163482.0	WGS	GENOMIC	SINGLE	ER3740_SMRT_PacBioRSII
SRR24726901	SRX20504812	SRS17809921	SRP439388	PRJNA975905	Enterococcus faecium		OXFORD_NANOPORE	MinION	133584994.0	13817.0	WGS	GENOMIC	SINGLE	DNA Sequencing of Enterococcus faecium
SRR25467204	SRX21199721	SRS18458353	SRP452337	PRJNA1000618	Escherichia coli	Escherichia coli BL21(DE3)	OXFORD_NANOPORE	MinION	9870689.0	4000.0	WGS	GENOMIC	SINGLE	CASTVK transposition with different condition
ERR9795546	ERX9342998	ERS3168076	ERP113904	PRJEB31355	Streptococcus pneumoniae D39		PACBIO_SMRT	Sequel II	1952831652.0	497379.0	WGS	GENOMIC	SINGLE	Sequel II sequencing
SRR6976456	SRX3918068	SRS3153137	SRP139244	PRJNA442006	Flavobacterium sp. 109	109	PACBIO_SMRT	PacBio RS II	719859657.0	170166.0	WGS	GENOMIC	SINGLE	Flavobacterium sp. 109
SRR25467226	SRX21199699	SRS18458349	SRP452337	PRJNA1000618	Escherichia coli	Escherichia coli BL21(DE3)	OXFORD_NANOPORE	MinION	5991549.0	4000.0	WGS	GENOMIC	SINGLE	CASTVK transposition with different condition
SRR35213378	SRX30316980	SRS26363915	SRP615992	PRJNA1301220	Acinetobacter baumannii	ABO22-A192	OXFORD_NANOPORE	MinION	277859950.0	79817.0	WGS	GENOMIC	SINGLE	Whole geneme sequencing of Acinetobacter baumannii: isolates of the Ab-One study
ERR10357027	ERX9889143	ERS7159937	ERP109413	PRJEB27342	Klebsiella oxytoca		PACBIO_SMRT	Sequel II	6202822104.0	880352.0	WGS	GENOMIC	SINGLE	Sequel II sequencing
SRR386932	SRX109902	SRS281279	SRP001087	PRJNA40075	Escherichia coli str. K-12 substr. MG1655	K-12	PACBIO_SMRT	PacBio RS	59524301.0	81741.0	WGS	GENOMIC	SINGLE	Whole Genome Sequencing and Assembly
SRR30295439	SRX25755965	SRS20715124	SRP494280	PRJNA1085284	Pseudarthrobacter sp. WHRI 8279	WHRI 8279	OXFORD_NANOPORE	PromethION	1715226774.0	358711.0	WGS	GENOMIC	SINGLE	ONT genome sequencing of Pseudarthrobacter sp. WHRI 8279
SRR31480902	SRX26849421	SRS23333092	SRP547242	PRJNA1188493	Bacillus cereus	C82	OXFORD_NANOPORE	GridION	5419167872.0	1909963.0	WGS	GENOMIC	SINGLE	WGS of Bacillus Cereus
SRR1609088	SRX729769	SRS719072	SRP040661	PRJNA231221	Aeromonas hydrophila	FDAARGOS_78	PACBIO_SMRT	PacBio RS	781395451.0	163482.0	WGS	GENOMIC	SINGLE	
SRR17244396	SRX13423425	SRS11324678	SRP350990	PRJNA788315	Klebsiella pneumoniae	HKE9	OXFORD_NANOPORE	MinION	133503333.0	449552.0	WGS	GENOMIC	SINGLE	genome sequencing of Klebsiella pneumoniae HKE9
SRR33123793	SRX28387234	SRS24711160	SRP578427	PRJNA1244367	Bacillus cereus ATCC 14579	ATCC 14579	OXFORD_NANOPORE	GridION	723198091.0	271495.0	WGS	GENOMIC	SINGLE	WGS of Bacillus cereus Strain ATCC14634
SRR353487	SRX101297	SRS259611	SRP000285	PRJNA68153	Escherichia coli O104:H4 str. C227-11	C227-11	PACBIO_SMRT	PacBio RS	95403847.0	81741.0	WGS	GENOMIC	SINGLE	Genome Sequencing and Assembly of E. coli O104:H4 strains
SRR34702425	SRX29837687	SRS25941393	SRP602975	PRJNA1288210	Aristophania sp. ESL1142	ESL1142	OXFORD_NANOPORE	GridION	136194876.0	71395.0	WGS	GENOMIC	SINGLE	WGS of Aristophania sp. ESL1142
ERR15284555	ERX14690389	ERS711292	ERP176771	PRJEB93892	Escherichia coli	MSB1_7A	OXFORD_NANOPORE	MinION	1253327506.0	238016.0	WGS	GENOMIC	SINGLE	MinION sequencing
SRR16975845	SRX13166653	SRS11097697	SRP346780	PRJNA642184	Campylobacter coli	20A420	OXFORD_NANOPORE	MinION	340006574.0	19210.0	WGS	GENOMIC	SINGLE	MinION 1D2 Sequencing of C. coli
ERR10676276	ERX10144040	ERS14333375	ERP143248	PRJEB58185	Campylobacter jejuni		OXFORD_NANOPORE	MinION	104179110.0	173055.0	WGS	GENOMIC	PAIRED	MinION paired end sequencing
ERR8007841	ERX7573510	ERS9899304	ERP131998	PRJEB47698	Klebsiella pneumoniae		OXFORD_NANOPORE	MinION	538139286.0	149705.0	WGS	GENOMIC	SINGLE	MinION sequencing
ERR4047293	ERX4048426	ERS3340491	ERP113355	PRJEB30866	Escherichia coli		PACBIO_SMRT	Sequel	358596577.0	100992.0	WGS	GENOMIC	SINGLE	Sequel sequencing
SRR14757248	SRX11090753	SRS9156126	SRP323170	PRJNA732579	Staphylococcus aureus	319	PACBIO_SMRT	Sequel	745685041.0	129340.0	WGS	GENOMIC	SINGLE	WGS of Staphylococcus aureus: human skin
ERR16064447	ERX15454629	ERS28397582	ERP173262	PRJEB90249	Campylobacter jejuni		OXFORD_NANOPORE	GridION	435640701.0	114452.0	WGS	GENOMIC	SINGLE	GridION sequencing
SRR4129138	SRX2112728	SRS1667178	SRP084623	PRJNA251775	Methylophilus sp. Q8	Q8	PACBIO_SMRT	PacBio RS	56688205.0	18443.0	WGS	GENOMIC	SINGLE	Methylophilus sp. Q8
SRR29418643	SRX24932013	SRS21636419	SRP514025	PRJNA1107577	Escherichia coli	M3003	OXFORD_NANOPORE	GridION	346859798.0	107419.0	WGS	GENOMIC	SINGLE	whole genome seq. of bacteria isolated from arctic ground squirrel gut contents
ERR1246946	ERX1318884	ERS956177	ERP005928	PRJEB6403	Streptococcus pyogenes	NCTC2366	PACBIO_SMRT	PacBio RS	1993341768.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
SRR386970	SRX109930	SRS281279	SRP001087	PRJNA40075	Escherichia coli str. K-12 substr. MG1655	K-12	PACBIO_SMRT	PacBio RS	344075979.0	60961.0	WGS	GENOMIC	SINGLE	Whole Genome Sequencing and Assembly
SRR31024130	SRX26411433	SRS22931387	SRP539092	PRJNA1174068	Vibrio cholerae	mHDM VC49	OXFORD_NANOPORE	PromethION	117838924.0	69339.0	WGS	GENOMIC	SINGLE	WGS of Vcholerae isolates
ERR10498557	ERX10015846	ERS14255290	ERP142629	PRJEB57633	Escherichia coli		OXFORD_NANOPORE	GridION	149315825.0	63284.0	WGS	GENOMIC	SINGLE	Raw reads: ONT_30348_2#289
SRR28063707	SRX23713270	SRS20528665	SRP490965	PRJNA1079198	Salmonella enterica subsp. enterica serovar Infantis	14-SA02873-0	OXFORD_NANOPORE	MinION	541826252.0	79481.0	WGS	GENOMIC	SINGLE	WGS of Salmonella enterica subsp. enterica serovar Infantis isolate 14-SA02873-0 using ONT technology
SRR25813336	SRX21535472	SRS8481825	SRP457515	PRJNA1010762	Bacillus thuringiensis		OXFORD_NANOPORE	MinION	259244382.0	141711.0	WGS	GENOMIC	SINGLE	Bacillus cereus group WGS
SRR11058529	SRX7704510	SRS6128418	SRP248008	PRJNA547291	Clostridium beijerinckii	DJ198	PACBIO_SMRT	Sequel	2190747724.0	663847.0	WGS	GENOMIC	SINGLE	Clostridium beijerinckii DJ198
SRR19858336	SRX15901924	SRS13590473	SRP383692	PRJNA853172	Escherichia coli		OXFORD_NANOPORE	MinION	562298233.0	59675.0	WGS	GENOMIC	SINGLE	Long read sequencing of MDR E. coli from Laos
SRR8534272	SRX5336762	SRS4330038	SRP183773	PRJNA519694	Pseudonocardia endophytica	DSM 44969	PACBIO_SMRT	Sequel	1637377473.0	677712.0	WGS	GENOMIC	SINGLE	Pseudonocardia endophytica DSM 44969
SRR11048407	SRX7698432	SRS6122903	SRP247782	PRJNA345954	Nocardia transvalensis	DSM 43582	PACBIO_SMRT	Sequel	4164101704.0	1327816.0	WGS	GENOMIC	SINGLE	Nocardia transvalensis DSM 43582
SRR11105305	SRX7742977	SRS6162809	SRP249889	PRJNA607102	Pseudomonas aeruginosa	MS14403	OXFORD_NANOPORE	MinION	2479219165.0	411147.0	WGS	GENOMIC	SINGLE	P. aeruginosa MS14403 Wild-Type ONT sequence data
SRR32527942	SRX27839586	SRS24213982	SRP567071	PRJNA1230128	Salmonella enterica subsp. enterica serovar Typhimurium	22EPA044NSA_14	OXFORD_NANOPORE	MinION	95321248.0	10979.0	WGS	GENOMIC	SINGLE	nanopore sequence of Salmonella enterica
SRR26465544	SRX22169414	SRS19227307	SRP467862	PRJNA1000275	Salmonella enterica subsp. enterica serovar Schwarzengrund	200433	OXFORD_NANOPORE	MinION	803140137.0	94170.0	WGS	GENOMIC	SINGLE	VP33
DRR538150	DRX521969	DRS397784	DRP011824	PRJDB17661	Bacteroides uniformis	i16-0019-C6	PACBIO_SMRT	Sequel	606877157.0	36852.0	WGS	GENOMIC	SINGLE	Sequel single end sequencing of  SAMD00759000
SRR386102	SRX109801	SRS183306	SRP006189	PRJNA52149	Klebsiella oxytoca 10-5248	10-5248	PACBIO_SMRT	PacBio RS	143380598.0	81741.0	WGS	GENOMIC	SINGLE	Whole Genome Sequencing and Assembly
ERR9847766	ERX9393852	ERS12230147	ERP138336	PRJEB53532	Staphylococcus aureus		OXFORD_NANOPORE	MinION	61804251.0	44173.0	WGS	GENOMIC	SINGLE	MinION sequencing
SRR32729605	SRX28016013	SRS24377833	SRP570798	PRJNA1236865	Escherichia coli	TUM23349	OXFORD_NANOPORE	MinION	443835306.0	55154.0	WGS	GENOMIC	SINGLE	"=""ONT sequencing using ""&[1]SRA_data!$J$2&"" of ""&[1]SRA_data!B21"
DRR242194	DRX231994	DRS165237	DRP006773	PRJDB10450	Klebsiella pneumoniae	Zam_UTH_09	OXFORD_NANOPORE	MinION	389316676.0	56474.0	WGS	GENOMIC	SINGLE	MinION sequencing of SAMD00243955
SRR26147054	SRX21859648	SRS16675278	SRP420825	PRJNA880768	Vibrio anguillarum	PAAHL18	OXFORD_NANOPORE	PromethION	292669890.0	32152.0	WGS	GENOMIC	SINGLE	Genome sequencing of Vibrio anguillarum isolates (strain Va210518B) from infected menhaden, Brevoortia tyrannus
SRR12039815	SRX8569568	SRS6333280	SRP253210	PRJNA551505	Curtobacterium flaccumfaciens pv. flaccumfaciens	Cff1037	PACBIO_SMRT	PacBio RS II	1503939033.0	185909.0	WGS	GENOMIC	SINGLE	SMRTpipe v1.87 filtered reads of Curtobacterium flaccumfaciens pv. flaccumfaciens: used for genome assembly
ERR5353273	ERX5141308	ERS5753017	ERP126298	PRJEB42440	Enterobacter cloacae		OXFORD_NANOPORE	GridION	977424994.0	357176.0	WGS	GENOMIC	SINGLE	GridION sequencing
SRR2812204	SRX1381584	SRS1132981	SRP040661	PRJNA231221	Klebsiella pneumoniae	FDAARGOS_89	PACBIO_SMRT	PacBio RS	1342721429.0	163482.0	WGS	GENOMIC	SINGLE	
SRR8186772	SRX5006612	SRS4040805	SRP168581	PRJNA505382	Mycobacterium tuberculosis	TCDC11	PACBIO_SMRT	PacBio RS II	573737530.0	163482.0	WGS	GENOMIC	SINGLE	TCDC11
ERR14125689	ERX13528346	ERS22899886	ERP159032	PRJEB74343	Thermanaerovibrio acidaminovorans DSM 6589		OXFORD_NANOPORE	PromethION			WGS	GENOMIC	SINGLE	Thermanaerovibrio_acidaminovorans_DSMZ6589
SRR21415808	SRX17420072	SRS12115271	SRP361569	PRJNA768416	Sporosarcina sp. FSL K6-2383	FSL K6-2383	OXFORD_NANOPORE	MinION	1264985604.0	284044.0	WGS	GENOMIC	SINGLE	WGS of Bacilli
SRR8362616	SRX5173122	SRS1206294	SRP055205	PRJNA273284	Shigella dysenteriae	CFSAN029786	PACBIO_SMRT	Sequel	1209329588.0	169471.0	WGS	GENOMIC	SINGLE	Whole genome PacBio Sequel sequence of Shigella dysenteriae
SRR32972721	SRX28245835	SRS24593498	SRP576427	PRJNA1190511	Yersinia pestis	19042	PACBIO_SMRT	Sequel	3015950745.0	280464.0	WGS	GENOMIC	SINGLE	WGS of Yersinia pestis: cultured strain 19042
DRR538123	DRX521942	DRS397757	DRP011824	PRJDB17661	Enterocloster asparagiformis	f22	PACBIO_SMRT	Sequel	27092041.0	2332.0	WGS	GENOMIC	SINGLE	Sequel single end sequencing of  SAMD00758973
SRR36153816	SRX31194317	SRS27177411	SRP648098	PRJNA1368854	Neisseria gonorrhoeae	HHH040 parent	OXFORD_NANOPORE	MinION	271014011.0	58138.0	WGS	GENOMIC	SINGLE	Genome sequencing of Neisseria gonorrhoeae parent strain HHH040
SRR9221455	SRX5991931	SRS4897070	SRP191068	PRJNA528511	Escherichia coli	GTEN_202	OXFORD_NANOPORE	GridION	853328324.0	303068.0	WGS	GENOMIC	SINGLE	Global TravEpiNet AMR surveillance Genome sequencing and assembly
SRR3493382	SRX1747187	SRS1425422	SRP074530	PRJNA320887	Clostridium estertheticum subsp. estertheticum	DSM 8809	PACBIO_SMRT	PacBio RS II	3050671089.0	163482.0	WGS	GENOMIC	SINGLE	PacBio sequencing of Clostridium estertheticum DSM 8809
SRR12298811	SRX8801766	SRS6792690	SRP266402	PRJNA605147	Escherichia fergusonii	RHB26-C04	OXFORD_NANOPORE	GridION	1799982242.0	294837.0	WGS	GENOMIC	SINGLE	OXFORD_NANOPORE sequencing of Escherichia fergusonii isolate RH09|T2-C04 cultured from Cattle faeces sample
ERR601560	ERX558389	ERS473433	ERP005928	PRJEB6403	Yersinia kristensenii	NCTC11471	PACBIO_SMRT	PacBio RS	1356178151.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
SRR5165451	SRX2482420	SRS1913862	SRP096424	PRJNA257884	Azospirillum oryzae	A2P	PACBIO_SMRT	PacBio RS	240831412.0	54560.0	WGS	GENOMIC	SINGLE	Azospirillum oryzae A2P
ERR15726177	ERX15131305	ERS27074467	ERP171481	PRJEB88388	Stenotrophomonas sp. R-92655	R-92655	OXFORD_NANOPORE	MinION	722024367.0	230912.0	WGS	GENOMIC	SINGLE	Raw reads: Stenotrophomonas sp. R-92655
SRR9221400	SRX5991986	SRS4897125	SRP191068	PRJNA528511	Escherichia coli	GTEN_240	OXFORD_NANOPORE	GridION	1501849954.0	494115.0	WGS	GENOMIC	SINGLE	Global TravEpiNet AMR surveillance Genome sequencing and assembly
SRR37026926	SRX31974330	SRS27917437	SRP669243	PRJNA1407867	Ralstonia solanacearum	INTABV29	OXFORD_NANOPORE	MinION	1371494616.0	800881.0	WGS	GENOMIC	SINGLE	WGS of Ralstonia solanacearum INTABV29
SRR15989566	SRX12277973	SRS9999009	SRP357537	PRJNA801416	Enterobacter cloacae	E348	OXFORD_NANOPORE	GridION	538132649.0	69997.0	WGS	GENOMIC	SINGLE	Whole Genome Sequencing of Carbapenemase-producing Enterobacterales (CPE)
SRR14628237	SRX10968936	SRS8660059	SRP321015	PRJNA731114	Pseudomonas aeruginosa	PaLo402	OXFORD_NANOPORE	MinION	555437163.0	85407.0	WGS	GENOMIC	SINGLE	Nanopore sequencing of Pseudomonas aeruginosa isolates
SRR21415843	SRX17420037	SRS12115013	SRP361569	PRJNA768416	Bacillus sp. FSL L8-0642	FSL L8-0642	OXFORD_NANOPORE	MinION	758997457.0	167318.0	WGS	GENOMIC	SINGLE	WGS of Bacilli
SRR12395261	SRX8893636	SRS7152658	SRP276100	PRJNA650381	Mycobacterium avium		OXFORD_NANOPORE	MinION	672927586.0	517457.0	WGS	GENOMIC	SINGLE	Nanopore TB WGS
SRR30293604	SRX25754257	SRS20715788	SRP447847	PRJNA991976	Xanthomonas hortorum pv. vitians	WHRI 6092A	OXFORD_NANOPORE	PromethION	1171101745.0	188026.0	WGS	GENOMIC	SINGLE	ONT genome sequencing of WHRI 6092A
