srr_accession	srx_accession	srs_accession	srp_accession	bioproject	organism	strain	platform	instrument	total_bases	total_spots	library_strategy	library_source	library_layout	title
SRR31599521	SRX26964161	SRS23433873	SRP549287	PRJNA1185485	Escherichia coli	585	OXFORD_NANOPORE	PromethION	288177296.0	45244.0	WGS	GENOMIC	SINGLE	RMB-3R-barcode54
ERR12645132	ERX12019323	ERS18108256	ERP155683	PRJEB70780	Enterococcus faecalis		OXFORD_NANOPORE	MinION	317235675.0	153152.0	WGS	GENOMIC	SINGLE	MinION sequencing
ERR4026955	ERX4028322	ERS4425701	ERP121120	PRJEB37789	Burkholderia cenocepacia		PACBIO_SMRT	Sequel	1642541994.0	342336.0	WGS	GENOMIC	SINGLE	Sequel sequencing
SRR19787628	SRX15831723	SRS13522814	SRP383167	PRJNA851853	Salmonella enterica	K2083_ONT	OXFORD_NANOPORE	GridION	1621394026.0	209232.0	WGS	GENOMIC	SINGLE	WGS of Salmonella enterica serovar Enteritidis
DRR307133	DRX296567	DRS194095	DRP007467	PRJDB11902	Faecalicatena contorta	CE91-St64	PACBIO_SMRT	Sequel	1221753567.0	93165.0	WGS	GENOMIC	SINGLE	Sequel sequencing of SAMD00389879
SRR386547	SRX109954	SRS212340	SRP007237	PRJNA39375	Eubacterium sp. 3_1_31	3_1_31	PACBIO_SMRT	PacBio RS	110591282.0	81741.0	WGS	GENOMIC	SINGLE	Whole Genome Sequencing and Assembly
ERR14939083	ERX14343327	ERS22970226	ERP167347	PRJEB83773	Escherichia coli	10	OXFORD_NANOPORE	MinION	78143265.0	29571.0	WGS	GENOMIC	SINGLE	Raw reads: 250905E_Ga4251i
SRR12298614	SRX8801963	SRS6792222	SRP266402	PRJNA605147	Enterobacter hormaechei	RHBSTW-00810	OXFORD_NANOPORE	GridION	223848992.0	52341.0	WGS	GENOMIC	SINGLE	OXFORD_NANOPORE sequencing of Enterobacter cloacae isolate WTP5|T3-00810 cultured from WTP upstream sample
ERR13600728	ERX12971751	ERS15599537	ERP132614	PRJEB48268	Klebsiella pneumoniae		OXFORD_NANOPORE	GridION	2609438221.0	150342.0	WGS	GENOMIC	SINGLE	GridION sequencing
SRR32204093	SRX27545718	SRS23960614	SRP561120	PRJNA1214876	Ekhidna algicida	To15	OXFORD_NANOPORE	MinION	36101206.0	4000.0	WGS	GENOMIC	SINGLE	Ekhidna algicida strain To15 genome
SRR23940503	SRX19749813	SRS17115491	SRP428759	PRJNA806727	Bacillus velezensis	V 3.14	OXFORD_NANOPORE	MinION	3055646536.0	1077376.0	WGS	GENOMIC	SINGLE	Genome sequencing and assembly of Bacillus velezensis V3.14 (ONT)
ERR10676367	ERX10144131	ERS14333466	ERP143248	PRJEB58185	Campylobacter jejuni		OXFORD_NANOPORE	MinION	403378528.0	670064.0	WGS	GENOMIC	PAIRED	MinION paired end sequencing
ERR10498722	ERX10016011	ERS14256174	ERP142629	PRJEB57633	Escherichia coli		OXFORD_NANOPORE	GridION	75198283.0	8305.0	WGS	GENOMIC	SINGLE	Raw reads: ONT_30602_1#321
SRR35898326	SRX30947603	SRS26789183	SRP074197	PRJNA288601	Klebsiella pneumoniae	2025CK-01028	OXFORD_NANOPORE	GridION	873081391.0	86344.0	WGS	GENOMIC	SINGLE	Nanopore sequencing of ARLN isolate
ERR10499232	ERX10016518	ERS14255645	ERP142629	PRJEB57633	Escherichia coli		OXFORD_NANOPORE	GridION	82687953.0	10901.0	WGS	GENOMIC	SINGLE	Raw reads: ONT_30859_5#41
SRR13380377	SRX9803193	SRS7987481	SRP300808	PRJNA649533	Salmonella enterica		OXFORD_NANOPORE	GridION	2020701548.0	239671.0	WGS	GENOMIC	SINGLE	ISF salmonella
SRR24735358	SRX20512961	SRS17818430	SRP439485	PRJNA976180	Escherichia coli		PACBIO_SMRT	PacBio RS	2081858400.0	6939528.0	WGS	GENOMIC	SINGLE	Hu106
ERR13385997	ERX12756784	ERS20609113	ERP162246	PRJEB77921	Sinorhizobium meliloti		OXFORD_NANOPORE	MinION	498997024.0	1061762.0	WGS	GENOMIC	PAIRED	Single-nucleotide variant and marker frequency analysis of Sinorhizobium meliloti strains with rearranged genomic DNA
SRR24140200	SRX19938877	SRS17287586	SRP247747	PRJNA604975	Escherichia coli	ox_bsi_316	OXFORD_NANOPORE	GridION	146378737.0	110275.0	WGS	GENOMIC	SINGLE	oxford_bsi
SRR3710059	SRX1870085	SRS1171748	SRP062916	PRJNA292666	Salmonella enterica subsp. enterica serovar Infantis	FSIS1502169	PACBIO_SMRT	PacBio RS II	930581221.0	163482.0	WGS	GENOMIC	PAIRED	WGS of Salmonella enterica Infantis: 2015 FSIS Young Chicken (pacbio): Sample FSIS1502169
SRR31565394	SRX26931271	SRS23404781	SRP548643	PRJNA1192988	Vibrio cholerae	CIV5	OXFORD_NANOPORE	MinION	329336607.0	247141.0	WGS	GENOMIC	SINGLE	PulseNet Africa ONT sequencing of Vibrio cholerae isolates
SRR27145249	SRX22826866	SRS19807646	SRP476599	PRJNA1050169	Citroniella saccharovorans	DSM 29873	OXFORD_NANOPORE	MinION	40798375.0	3850.0	WGS	GENOMIC	SINGLE	Nanopore MinION of C. saccharovorans
SRR24302852	SRX20098021	SRS17429613	SRP187433	PRJNA514352	Helcococcus ovis	KG104	OXFORD_NANOPORE	MinION	437323671.0	305098.0	WGS	GENOMIC	SINGLE	WGS Helcococcus ovis from dairy cow uterus
ERR15686907	ERX15091336	ERS26976629	ERP171481	PRJEB88388	Pseudomonas sp. R-92803	R-92803	OXFORD_NANOPORE	MinION	967619805.0	219433.0	WGS	GENOMIC	SINGLE	Raw reads: Pseudomonas sp. R-92803
SRR19787619	SRX15831732	SRS13522823	SRP383167	PRJNA851853	Salmonella enterica	2010K-0675_ONT	OXFORD_NANOPORE	GridION	2920461119.0	646875.0	WGS	GENOMIC	SINGLE	WGS of Salmonella enterica serovar Enteritidis
SRR25466917	SRX21200007	SRS18458352	SRP452337	PRJNA1000618	Escherichia coli	Escherichia coli BL21(DE3)	OXFORD_NANOPORE	MinION	6375107.0	4000.0	WGS	GENOMIC	SINGLE	CASTVK transposition with different condition
ERR8007890	ERX7573559	ERS9899323	ERP131998	PRJEB47698	Pseudomonas aeruginosa		OXFORD_NANOPORE	MinION	242491332.0	37879.0	WGS	GENOMIC	SINGLE	MinION sequencing
SRR24140040	SRX19938365	SRS17287074	SRP247747	PRJNA604975	Escherichia coli	ox_bsi_266	OXFORD_NANOPORE	GridION	226005680.0	41740.0	WGS	GENOMIC	SINGLE	oxford_bsi
SRR11066757	SRX7707158	SRS6130867	SRP248178	PRJNA546957	Pseudomonas fluorescens	PgKB31	PACBIO_SMRT	Sequel	2412815104.0	618350.0	WGS	GENOMIC	SINGLE	Pseudomonas fluorescens PgKB31
ERR10489019	ERX10008330	ERS14235920	ERP142385	PRJEB57405	Streptococcus pneumoniae		OXFORD_NANOPORE	MinION	412915348.0	65112.0	WGS	GENOMIC	SINGLE	MinION sequencing
SRR25466969	SRX21199956	SRS18458349	SRP452337	PRJNA1000618	Escherichia coli	Escherichia coli BL21(DE3)	OXFORD_NANOPORE	MinION	5871797.0	4000.0	WGS	GENOMIC	SINGLE	CASTVK transposition with different condition
ERR9682732	ERX9231723	ERS11816122	ERP120185	PRJEB36919	Campylobacter jejuni		PACBIO_SMRT	Sequel II	71996744.0	9678.0	WGS	GENOMIC	SINGLE	Sequel II sequencing
SRR33053924	SRX28318994	SRS24657744	SRP577606	PRJNA1248674	Escherichia coli	AN4-006-NN	OXFORD_NANOPORE	GridION	534741231.0	88738.0	WGS	GENOMIC	SINGLE	WGS of Escherichia coli
DRR100199	DRX093632	DRS074962	DRP003581	PRJDB5126	Escherichia coli	M305	PACBIO_SMRT	PacBio RS II	1582716361.0	409509.0	WGS	GENOMIC	SINGLE	PacBio RS II sequencing of SAMD00059757
SRR12004278	SRX8537503	SRS6832464	SRP267075	PRJNA639107	Duganella sp. BJB1802	BJB1802	OXFORD_NANOPORE	MinION	25881031.0	4000.0	WGS	GENOMIC	SINGLE	BJB1802 Nanopore WGS
SRR19816844	SRX15860488	SRS12115413	SRP361569	PRJNA768416	Bacillus sp. FSL P2-0092	FSL P2-0092	OXFORD_NANOPORE	MinION	269423930.0	56602.0	WGS	GENOMIC	SINGLE	WGS of Bacilli
SRR4131407	SRX2114717	SRS1667287	SRP084650	PRJNA248521	Allomuricauda sp. MAR_2010_75	MAR_2010_75	PACBIO_SMRT	PacBio RS	212357771.0	62640.0	WGS	GENOMIC	SINGLE	Muricauda sp. MAR_2010_75
SRR35794945	SRX30844221	SRS26851164	SRP632532	PRJNA1345429	Mycobacterium tuberculosis	Not applicable	OXFORD_NANOPORE	MinION	169326813.0	115000.0	WGS	GENOMIC	SINGLE	Whole -genome sequencing of Mycobacterium tuberculosis: culture isolate
ERR12245889	ERX11656847	ERS16613406	ERP153128	PRJEB68143	Mycobacterium tuberculosis		OXFORD_NANOPORE	MinION	281146652.0	606454.0	WGS	GENOMIC	SINGLE	MinION sequencing
ERR10499654	ERX10016936	ERS14256872			Escherichia coli		OXFORD_NANOPORE	GridION	411078075.0	32699.0	WGS	GENOMIC	SINGLE	GridION sequencing; Raw reads: ONT_30602_2#198
SRR28208489	SRX23820664	SRS20643056	SRP493058	PRJNA1070810	Mesomycoplasma ovipneumoniae	OCAAI_16493	OXFORD_NANOPORE	MinION	797882754.0	134133.0	WGS	GENOMIC	SINGLE	WGS of Mycoplasma ovipneumoniae
ERR2125612	ERX2182464	ERS1452076	ERP005928	PRJEB6403	Legionella anisa	NCTC11974	PACBIO_SMRT	PacBio RS	2511794578.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
ERR2799769	ERX2808771	ERS1875711	ERP019480	PRJEB17615	Acinetobacter baumannii		PACBIO_SMRT	PacBio RS	1672033775.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
SRR8984888	SRX5764148	SRS4698556	SRP040661	PRJNA231221	Agrobacterium pusense	FDAARGOS_618	PACBIO_SMRT	PacBio RS	1209455777.0	163482.0	WGS	GENOMIC	SINGLE	
SRR5413425	SRX2705369	ERS1894625	SRP103024	PRJNA257886	Xaviernesmea oryzae	B4P	PACBIO_SMRT	PacBio RS	84868558.0	49211.0	WGS	GENOMIC	SINGLE	Rhizobium oryzae B4P
DRR465265	DRX449501	DRS319161	DRP010389	PRJDB15255	Streptococcus pneumoniae	Sep5	OXFORD_NANOPORE	MinION	1858334687.0	288834.0	WGS	GENOMIC	SINGLE	MinION sequencing of SAMD00602891
ERR13326538	ERX12697514	ERS20392272	ERP156173	PRJEB71369	Escherichia coli DH5[alpha]		PACBIO_SMRT	Sequel IIe			WGS	GENOMIC	SINGLE	Sequel IIe sequencing
SRR27678740	SRX23346009	SRS20207247	SRP485167	PRJNA960711	Peribacillus sp. ACCC06369	ACCC06369	OXFORD_NANOPORE	MinION	284409730.0	91394.0	WGS	GENOMIC	SINGLE	WGS of Peribacillus sp. ACCC06369: strain ACCC06369
SRR16950009	SRX13141867	SRS11075041	SRP346181	PRJNA779433	Pseudomonas sp. B21-053	B21-053	PACBIO_SMRT	Sequel	825466177.0	210098.0	WGS	GENOMIC	SINGLE	B21-053 PacBio sequencing reads
SRR24512216	SRX20296649	SRS17622599	SRP437219	PRJNA957356	Klebsiella variicola	SORGH_AS_0878	PACBIO_SMRT	Sequel IIe	1061048339.0	99525.0	WGS	GENOMIC	SINGLE	Klebsiella variicola SORGH_AS 878
SRR19843347	SRX15887041	SRS12114993	SRP361569	PRJNA768416	Paenibacillus sp. FSL K6-4396	FSL K6-4396	OXFORD_NANOPORE	MinION	732870588.0	162034.0	WGS	GENOMIC	SINGLE	WGS of Bacilli
DRR572261	DRX555728	DRS426359	DRP012251	PRJDB17574	Escherichia coli	YK-IS1MA-L02_Anc	OXFORD_NANOPORE	MinION	126304454.0	10744.0	WGS	GENOMIC	SINGLE	nanopore-seq of SAMD00748175 L02_Anc
SRR24363118	SRX20151514	SRS17479692	SRP435304	PRJNA962168	Bradyrhizobium elkanii	S07J-Be	PACBIO_SMRT	PacBio RS II	1184133354.0	104053.0	WGS	GENOMIC	SINGLE	DNA-seq of B elkanii S07J:bacteria
SRR11316089	SRX7921842	SRS933491	SRP018785	PRJNA186035	Salmonella enterica subsp. enterica serovar Abortusequi	CFSAN022626	PACBIO_SMRT	Sequel	161064491.0	21327.0	WGS	GENOMIC	SINGLE	Whole genome PacBio Sequel sequence of Salmonella enterica subsp. enterica serovar Abortusequi
SRR15989555	SRX12277984	SRS9999079	SRP357534	PRJNA801415	Klebsiella pneumoniae	20	OXFORD_NANOPORE	GridION	439485656.0	22355.0	WGS	GENOMIC	SINGLE	Whole Genome Sequencing of Carbapenemase-producing Enterobacterales (CPE)
SRR17200434	SRX13380615	SRS11284565	SRP350304	PRJNA786653	Haemophilus influenzae	mpi1341	PACBIO_SMRT	Sequel	1491520912.0	216854.0	WGS	GENOMIC	SINGLE	WGS of Haemophilus influenzae: mpi1341
ERR13293946	ERX12664678	ERS18293115	ERP157481	PRJEB72702	Salmonella enterica subsp. enterica serovar Paratyphi A		OXFORD_NANOPORE	MinION	400940053.0	37124.0	WGS	GENOMIC	SINGLE	Raw reads: barcode22
ERR9030476	ERX8573886	ERS10792221	ERP133548	PRJEB49093	Mycobacterium tuberculosis	Lineage 1.1.2	OXFORD_NANOPORE	MinION	359482941.0	240379.0	WGS	GENOMIC	SINGLE	MinION sequencing; Raw reads: mada_1-47-nanopore
SRR13449060	SRX9862310	SRS8042175	SRP295672	PRJNA681856	Salmonella enterica subsp. salamae	LHICA_SA3	OXFORD_NANOPORE	MinION	30318498.0	4000.0	WGS	GENOMIC	SINGLE	WGS of Salmonella Lhica SA3_82
SRR13576840	SRX9974967	SRS8147112	SRP303790	PRJNA685966	Staphylococcus pseudintermedius	DHSP046	OXFORD_NANOPORE	MinION	269810972.0	101994.0	WGS	GENOMIC	SINGLE	Long-read genomic sequencing of Staphylococcus pseudintermedius from canine skin
SRR24523556	SRX20307793	SRS17631321	SRP437380	PRJNA911709	Ligilactobacillus salivarius	S32	OXFORD_NANOPORE	MinION	422654376.0	43527.0	WGS	GENOMIC	SINGLE	Nanopore sequencing of S32
SRR28777754	SRX24342792	SRS20831681	SRP497546	PRJNA1091452	Enterococcus faecium	EF31-PS	OXFORD_NANOPORE	MinION	623090829.0	201418.0	WGS	GENOMIC	SINGLE	ONT performance study sequencing of E.faecium
SRR5753200	SRX2953420	SRS1613993	SRP068737	PRJNA292902	Klebsiella pneumoniae	AR_0152	PACBIO_SMRT	PacBio RS II	851359595.0	163482.0	WGS	GENOMIC	SINGLE	PacBio SMRT Sequencing of Klebsiella pneumoniae FDA-CDC-AR_0152 Genomic Library
SRR32398742	SRX27730943	SRS5851628	SRP150360	PRJNA475751	Clostridioides difficile	CD08317	OXFORD_NANOPORE	MinION	285345210.0	108393.0	WGS	GENOMIC	SINGLE	WGS sequencing of C. difficile
DRR538108	DRX521927	DRS397742	DRP011824	PRJDB17661	Bacteroides uniformis	f04	PACBIO_SMRT	Sequel	523579175.0	34959.0	WGS	GENOMIC	SINGLE	Sequel single end sequencing of  SAMD00758958
SRR36093059	SRX31138659	SRS27124434	SRP151512	PRJNA478278	Salmonella enterica	R25.1734	OXFORD_NANOPORE	MinION	323923523.0	78580.0	WGS	GENOMIC	SINGLE	WGS of Salmonella enterica
SRR23347614	SRX19289419	SRS16690584	SRP421131	PRJNA931653	Escherichia coli K-12	K-12	OXFORD_NANOPORE	GridION	23681771.0	4000.0	WGS	GENOMIC	SINGLE	Nanopore sequencing of Ciprofloxacin challenged E. coli
SRR10538088	SRX7221888	SRS5723347	SRP233331	PRJNA592006	Lysobacter brunescens	YQ20	PACBIO_SMRT	Sequel	4358679.0	1.0	WGS	GENOMIC	SINGLE	genome sequence of Lysobacter brunescens
SRR27467501	SRX23139129	SRS20090184	SRP482617	PRJNA942599	Staphylococcus aureus	Dog162	PACBIO_SMRT	Sequel II	2754882172.0	245310.0	WGS	GENOMIC	SINGLE	PacBio sequencing of canine Staphylococcaceae isolated from a Kenyan shelter in June 2103
SRR30188655	SRX25654220	SRS22297017	SRP458186	PRJNA1012291	Enterococcus	Enterococcus faecium	OXFORD_NANOPORE	MinION	433229021.0	194704.0	WGS	GENOMIC	SINGLE	Nanopore sequencing data of VRE
SRR18299180	SRX14436704	SRS12243859	SRP363571	PRJNA810040	Pseudomonas aeruginosa	H14	PACBIO_SMRT	Sequel II	3036063494.0	240166.0	WGS	GENOMIC	SINGLE	PacBio reads of phylogenetically diverse collection of P. aeruginosa
ERR2672426	ERX2687540	ERS1746628	ERP013538	PRJEB12097	Escherichia coli		PACBIO_SMRT	PacBio RS	1700601544.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
ERR6536246	ERX6163069	ERS4039994	ERP023216	PRJEB20997	Salmonella enterica		PACBIO_SMRT	Sequel II	736610377.0	125493.0	WGS	GENOMIC	SINGLE	Sequel II sequencing
ERR3863220	ERX3875254	ERS4281789	ERP112081	PRJEB29732	Mycobacterium tuberculosis		OXFORD_NANOPORE	MinION	788497416.0	296157.0	WGS	GENOMIC	SINGLE	MinION sequencing
SRR28402953	SRX24007529	SRS20803743	SRP496844	PRJNA1090259	Staphylococcus aureus	P0	OXFORD_NANOPORE	GridION	658663049.0	101207.0	WGS	GENOMIC	SINGLE	WGS of MRSA
SRR13708670	SRX10097582	SRS8254912	SRP255655	PRJNA622823	Lysinibacillus fusiformis	NEB1292	PACBIO_SMRT	PacBio RS II	940671650.0	163482.0	WGS	GENOMIC	SINGLE	SMRT_BfuAI_Tet2
SRR32364832	SRX27699314	SRS21122420	SRP444583	PRJNA962904	Enterobacter cloacae		PACBIO_SMRT	Sequel II	363385931.0	14801.0	WGS	GENOMIC	SINGLE	PacBio sequencing of AS27572C1 for ARCH 1.0
SRR26950652	SRX22644553	SRS19641537	SRP474291	PRJNA1043871	Bacillus sp. PBL-C9	PBL-C9	OXFORD_NANOPORE	MinION	15684.0	8.0	WGS	GENOMIC	SINGLE	Bacillus sp. PBL-C9 Genome sequencing and assembly
SRR30896240	SRX26299781	SRS22828503	SRP536878	PRJNA1134622	Escherichia coli	OXEC-61	OXFORD_NANOPORE	MinION	315692247.0	93565.0	WGS	GENOMIC	SINGLE	OXEC-61
SRR13745248	SRX10132311	SRS8286461	SRP307131	PRJNA703008	Staphylococcus aureus	PS/BAC/317/16/W	OXFORD_NANOPORE	MinION	915949456.0	217148.0	WGS	GENOMIC	SINGLE	MinION sequencing of Staphylococcus  aureus strain PS/BAC/317/16/W isolated from contaminated human platelets
SRR31599201	SRX26963883	SRS23433595	SRP549287	PRJNA1185485	Escherichia coli	224	OXFORD_NANOPORE	PromethION	2850506393.0	492571.0	WGS	GENOMIC	SINGLE	Kleb-3R-barcode51
ERR4763015	ERX4636068	ERS5247983	ERP124695	PRJEB40976	Enterococcus faecalis		OXFORD_NANOPORE	GridION	311327513.0	41095.0	WGS	GENOMIC	SINGLE	GridION sequencing; Raw reads: 27688_1#353
SRR7508538	SRX4378958	SRS3535348	SRP153035	PRJNA433211	Pseudomonas sp. LBUM920	LBUM920	PACBIO_SMRT	PacBio RS II	1772809950.0	163482.0	WGS	GENOMIC	SINGLE	Whole genome sequence of Pseudomonas sp. LBUM920
SRR14871146	SRX11188672	SRS9244973	SRP324862	PRJNA736470	Streptococcus equi subsp. zooepidemicus	SEZ_19-041	PACBIO_SMRT	Sequel	840669172.0	131134.0	WGS	GENOMIC	SINGLE	PacBio whole genome sequencing of Streptococcu equi
SRR33905592	SRX29113050	SRS25319249	SRP590957	PRJNA1274183	Mycobacterium avium subsp. hominissuis	missing	OXFORD_NANOPORE	PromethION	143432259.0	21863.0	WGS	GENOMIC	SINGLE	WGS of NTM from sputum isolate
SRR849080	SRX276686	SRS419873	SRP022249	PRJNA157929	Bibersteinia trehalosi USDA-ARS-USMARC-192	USDA-ARS-USMARC-192	PACBIO_SMRT	PacBio RS	116351943.0	81741.0	WGS	GENOMIC	SINGLE	Bibersteinia trehalosi C2 Sequencing
ERR581156	ERX539243	ERS462982	ERP005928	PRJEB6403	Serratia plymuthica	NCTC12961	PACBIO_SMRT	PacBio RS	876897933.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
SRR12395396	SRX8893501	SRS7152523	SRP276100	PRJNA650381	Mycobacterium tuberculosis		OXFORD_NANOPORE	MinION	741118835.0	482478.0	WGS	GENOMIC	SINGLE	Nanopore TB WGS
SRR25299288	SRX21042901	SRS18314794	SRP449794	PRJNA995360	Yersinia pestis	S0008	PACBIO_SMRT	Sequel	4642855.0	170.0	WGS	GENOMIC	SINGLE	WGS of Yersinia pestis
SRR2062011	SRX1053794	SRS956683	SRP059248	PRJNA286129	Xanthomonas oryzae pv. oryzae	PXO99A	PACBIO_SMRT	PacBio RS	559312565.0	81741.0	WGS	GENOMIC	SINGLE	PacBio Sequencing of PXO99A-L-13
DRR723572	DRX703593	DRS495722	DRP013760	PRJDB20694	Lentibacillus halophilus	JCM 12149	PACBIO_SMRT	Revio	36020817.0	2507.0	WGS	GENOMIC	SINGLE	Revio sequencing of SAMD01611104
SRR7962743	SRX4796403	SRS3875546	SRP163334	PRJNA494598	Enterobacter hormaechei	C15117	OXFORD_NANOPORE	MinION	1173652654.0	73822.0	WGS	GENOMIC	SINGLE	Oxford Nanopore MinION sequecing of Enterobacter hormaechei C15117
SRR30149566	SRX25617501	SRS3052380	SRP518730	PRJNA1133668	Klebsiella pneumoniae	258	OXFORD_NANOPORE	MinION	429496898.0	60611.0	WGS	GENOMIC	SINGLE	Nanopore sequencing of clinical CRE isolates: human
ERR15373191	ERX14776876	ERS23666181	ERP169391	PRJEB86018	Haemophilus influenzae		PACBIO_SMRT	Sequel II	261976318.0	23633.0	WGS	GENOMIC	SINGLE	Sequel II sequencing
SRR18515286	SRX14646474	SRS12006374	SRP357534	PRJNA801415	bacterium	missing	OXFORD_NANOPORE	GridION	1917843136.0	254513.0	WGS	GENOMIC	SINGLE	Whole Genome Sequencing of Carbapenemase-producing Enterobacterales (CPE)
ERR3956271	ERX3964076	ERS3052905	ERP113355	PRJEB30866	Escherichia coli		PACBIO_SMRT	Sequel	1809704549.0	367390.0	WGS	GENOMIC	SINGLE	Sequel sequencing
SRR389279	SRX032451	SRS140100	SRP004712	PRJNA61297	Vibrio cholerae O1 biovar El Tor		PACBIO_SMRT	PacBio RS	121576443.0	60667.0	WGS	GENOMIC	SINGLE	Sequencing for H1 (Haiti, 2010)
SRR12298499	SRX8801568	SRS6792386	SRP266402	PRJNA605147	Escherichia fergusonii	RHB42-C24	OXFORD_NANOPORE	GridION	1586060473.0	426898.0	WGS	GENOMIC	SINGLE	OXFORD_NANOPORE sequencing of Escherichia fergusonii isolate RH12|T3-C24 cultured from Sheep faeces sample
SRR534082	SRX174143	SRS002749	SRP001660	PRJNA30055	Bifidobacterium bifidum NCIMB 41171	NCIMB 41171	PACBIO_SMRT	PacBio RS	139350861.0	81741.0	WGS	GENOMIC	SINGLE	Whole Genome Sequencing and Assembly
SRR16525651	SRX12728348	SRS10336840	SRP357534	PRJNA801415	Klebsiella pneumoniae	43	OXFORD_NANOPORE	GridION	3204796070.0	366931.0	WGS	GENOMIC	SINGLE	Extensive diversification and dissemination of blaNDM carbapenemase plasmids in Enterobacterales in Singapore 2010-2015
