srr_accession	srx_accession	srs_accession	srp_accession	bioproject	organism	strain	platform	instrument	total_bases	total_spots	library_strategy	library_source	library_layout	title
SRR35556693	SRX30631367	SRS19727756	SRP150360	PRJNA475751	Klebsiella pneumoniae	KLP00730	OXFORD_NANOPORE	MinION	325034301.0	53806.0	WGS	GENOMIC	SINGLE	WGS Sequencing of Klebsiella pneumoniae
ERR10741405	ERX10190715	ERS14394687	ERP143791	PRJEB58724	Klebsiella pneumoniae		OXFORD_NANOPORE	MinION	59054852.0	11672.0	WGS	GENOMIC	SINGLE	NIHR Nanopore Sequencing
SRR12857658	SRX9324552	SRS7548880	SRP287972	PRJNA609136	Streptococcus pyogenes	TSPY637	OXFORD_NANOPORE	GridION	62839641.0	54996.0	WGS	GENOMIC	SINGLE	WGS of emm4 GAS: TSPY637
SRR36722109	SRX31726384	SRS27695020	SRP660603	PRJNA1398820	Escherichia coli BL21(DE3)	BL21 (DE3)	OXFORD_NANOPORE	MinION	578735961.0	267508.0	WGS	GENOMIC	SINGLE	Whole-genome sequencing of phage-resistant E. coli BL21(DE3)
SRR20082802	SRX16120502	SRS13782985	SRP385959	PRJNA836783	Mycobacterium tuberculosis		OXFORD_NANOPORE	MinION	6709418182.0	3310561.0	WGS	GENOMIC	SINGLE	WGS of H37RV3- ONT fastq
ERR2125845	ERX2182697	ERS1669592	ERP005928	PRJEB6403	Delftia acidovorans		PACBIO_SMRT	PacBio RS	2245228803.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
SRR3170713	SRX1585847	SRS1296893	SRP070079	PRJNA311738	Enterococcus faecium	ATCC 700221	PACBIO_SMRT	PacBio RS II	2342630709.0	163482.0	WGS	GENOMIC	SINGLE	Enterococcus faecium ATCC700221 genome sequencing and assembly
ERR9843317	ERX9389114	ERS2652359	ERP104475	PRJEB22771	Streptococcus pneumoniae		PACBIO_SMRT	Sequel II	5109851625.0	698562.0	WGS	GENOMIC	SINGLE	Sequel II sequencing
ERR772451	ERX715330	ERS647567	ERP005928	PRJEB6403	Salmonella enterica subsp. enterica serovar Virchow	NCTC5742	PACBIO_SMRT	PacBio RS	442453733.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
DRR490085	DRX474292	DRS313117	DRP010197	PRJDB16157	Novosphingobium pituita	IK01	PACBIO_SMRT	Sequel II	248610602.0	27182.0	WGS	GENOMIC	SINGLE	Sequel II sequencing of SAMD00628793
SRR30934822	SRX26337487	SRS22863377	SRP537571	PRJNA1168290	Paenibacillus sp. TAB_01	TAB_01	OXFORD_NANOPORE	MinION	1449144.0	175.0	WGS	GENOMIC	SINGLE	Paenibacillus sp. TAB 01 from cotton plant tissue
SRR29837594	SRX25335413	SRS22003018	SRP520032	PRJNA1082471	Streptococcus iniae	QMA0139_CTAB	OXFORD_NANOPORE	MinION	99920467.0	12733.0	WGS	GENOMIC	SINGLE	HMW DNA extracted by lysozyme/CTAB (REF) method:Streptococcus iniae
SRR24235335	SRX20031516	SRS17370891	SRP433671	PRJNA957939	Acinetobacter baumannii		OXFORD_NANOPORE	PromethION	1149604602.0	90984.0	WGS	GENOMIC	SINGLE	Genome sequence of Acinetobacter baumannii
SRR16525328	SRX12728157	SRS10336702	SRP357534	PRJNA801415	Enterobacter cloacae	407	OXFORD_NANOPORE	GridION	3153779588.0	511910.0	WGS	GENOMIC	SINGLE	Extensive diversification and dissemination of blaNDM carbapenemase plasmids in Enterobacterales in Singapore 2010-2015
SRR33968443	SRX29167153	SRS25367649	SRP591870	PRJNA1276484	Mycobacteroides abscessus		OXFORD_NANOPORE	MinION	1806146319.0	300375.0	WGS	GENOMIC	SINGLE	CW29484
SRR35628965	SRX30685069	SRS26704485	SRP627750	PRJNA1333901	Agromyces sp. GL_144	GL_144	OXFORD_NANOPORE	MinION	245094863.0	20901.0	WGS	GENOMIC	SINGLE	Oxford Nanopore sequences of cultivable bacteria collected in an iron ore mine and a crystal cave
DRR276630	DRX266214	DRS188352	DRP007358	PRJDB11181	Bacillus cereus	HT18	OXFORD_NANOPORE	MinION	455539372.0	48894.0	WGS	GENOMIC	SINGLE	MinION sequencing of SAMD00278679
ERR10229187	ERX9764143	ERS6480104	ERP109413	PRJEB27342	Klebsiella pneumoniae		PACBIO_SMRT	Sequel II	6018102777.0	880577.0	WGS	GENOMIC	SINGLE	Sequel II sequencing
SRR29859734	SRX25357180	SRS22024171	SRP520491	PRJNA1136452	Serratia ureilytica	S07	OXFORD_NANOPORE	MinION	857638015.0	165367.0	WGS	GENOMIC	SINGLE	S07_ONT
SRR14757231	SRX11090770	SRS9156142	SRP323170	PRJNA732579	Staphylococcus aureus	360	PACBIO_SMRT	Sequel	983865710.0	200607.0	WGS	GENOMIC	SINGLE	WGS of Staphylococcus aureus: human skin
ERR2928982	ERX2931918	ERS2903364	ERP112075	PRJEB29727	Streptococcus pneumoniae	4559	PACBIO_SMRT	PacBio RS	1651982976.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
ERR16064562	ERX15454744	ERS28397697	ERP173262	PRJEB90249	Klebsiella quasipneumoniae		OXFORD_NANOPORE	GridION	984330768.0	357564.0	WGS	GENOMIC	SINGLE	GridION sequencing
SRR33420639	SRX28661593	SRS24929868	SRP582990	PRJNA1257457	Symbiopectobacterium purcellii	MEX	PACBIO_SMRT	Sequel	4952141386.0	680671.0	WGS	GENOMIC	SINGLE	DNA sequencing of Symbiopectobacterium purcellii MEX: long-read
SRR15070562	SRX11380625	SRS9425377	SRP040661	PRJNA231221	Acinetobacter pittii	FDAARGOS 1396	PACBIO_SMRT	Sequel II	27481421818.0	3043518.0	WGS	GENOMIC	SINGLE	
SRR13449042	SRX9862328	SRS8042175	SRP295672	PRJNA681856	Salmonella enterica subsp. salamae	LHICA_SA3	OXFORD_NANOPORE	MinION	26169700.0	4000.0	WGS	GENOMIC	SINGLE	WGS of Salmonella Lhica SA3_99
ERR1124232	ERX1203431	ERS811734	ERP005928	PRJEB6403	Staphylococcus pseudintermedius	NCTC7151	PACBIO_SMRT	PacBio RS	1822640008.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
SRR30149404	SRX25617229	SRS21937658	SRP518730	PRJNA1133668	Klebsiella pneumoniae	ST258KP107	OXFORD_NANOPORE	MinION	647189275.0	61290.0	WGS	GENOMIC	SINGLE	Nanopore sequencing of clinical CRE isolates: human
SRR4063129	SRX2052181	ERS1255035	SRP082764	PRJNA310388	Curtobacterium sp. 9128	9128	PACBIO_SMRT	PacBio RS	144256884.0	52310.0	WGS	GENOMIC	SINGLE	Curtobacterium sp. 9128
SRR32364792	SRX27699354	SRS21122232	SRP444583	PRJNA962904	Escherichia coli		PACBIO_SMRT	Sequel II	408449260.0	19135.0	WGS	GENOMIC	SINGLE	PacBio sequencing of AS5700C1 for ARCH 1.0
SRR12247628	SRX8755539	SRS6976407	SRP266402	PRJNA605147	Stenotrophomonas maltophilia		OXFORD_NANOPORE	GridION	461813963.0	87964.0	WGS	GENOMIC	SINGLE	Oxford Nanopore sequencing of Stenotrophomonas maltophilia isolate RH20|T1-SEC01 cultured from poultry farm sediment sample
SRR12935959	SRX9399728	SRS7617492	SRP289727	PRJNA671608	Bradyrhizobium sp. 183	183	OXFORD_NANOPORE	GridION	425644676.0	321982.0	WGS	GENOMIC	SINGLE	Whole genome sequencing of Bradyrhizobium sp. 183
SRR26316624	SRX22024891	SRS1417016	SRP058582	PRJNA203400	Escherichia coli	MOD1-EC5154	OXFORD_NANOPORE	GridION	225457071.0	31240.0	WGS	GENOMIC	SINGLE	Identification of Thirty-two New O antigen Gene Clusters in Escherichia coli
SRR12681557	SRX9161711	SRS7400613	SRP284188	PRJNA653052	Nocardiopsis terrae	DSM 45157	PACBIO_SMRT	PacBio RS II	4186902381.0	1854529.0	WGS	GENOMIC	SINGLE	Nocardiopsis terrae DSM 45157
SRR13386066	SRX9805363	SRS7989439	SRP300861	PRJNA663900	Enterococcus sp. AZ140	AZ140	OXFORD_NANOPORE	GridION	791704726.0	422820.0	WGS	GENOMIC	SINGLE	Zoo 3 Enterococcus Diversity Genome sequencing and assembly
SRR22860027	SRX18818556	SRS16251819	SRP414408	PRJNA914892	Staphylococcus aureus	C25	OXFORD_NANOPORE	MinION	154831641.0	53730.0	WGS	GENOMIC	SINGLE	Long read ONT WGS of Staphylococcus aureus isolates from Chronic Rhinosinusitis Patients
SRR30934764	SRX26337545	SRS22863377	SRP537571	PRJNA1168290	Paenibacillus sp. TAB_01	TAB_01	OXFORD_NANOPORE	MinION	1527031.0	186.0	WGS	GENOMIC	SINGLE	Paenibacillus sp. TAB 01 from cotton plant tissue
SRR13957728	SRX10335949	SRS8455493	SRP300861	PRJNA663900	Enterococcus sp. DIV2322	DIV2322	OXFORD_NANOPORE	GridION	571064044.0	118253.0	WGS	GENOMIC	SINGLE	sequencing of enterococcal diversity
SRR15415597	SRX11717484	SRS1717848	SRP332089	PRJNA528413	Escherichia coli O157:H7	N8B7-2	PACBIO_SMRT	PacBio RS II	2587945856.0	163482.0	WGS	GENOMIC	SINGLE	Genome sequencing of E. coli O157:H7 and O55:H7 strains
SRR15376138	SRX11678671	SRS9710546	SRP331701	PRJNA666790	Escherichia coli O157:H7	Z1769	PACBIO_SMRT	PacBio RS II	4543145077.0	163482.0	WGS	GENOMIC	SINGLE	Genome sequencing of ZAP E. coli O157:H7 strains from Scotland
SRR5678371	SRX2913865	SRS2280131	SRP109060	PRJNA390229	Escherichia coli	2006-3008	PACBIO_SMRT	PacBio RS II	2871723444.0	163482.0	WGS	GENOMIC	SINGLE	SMRT sequencing of E. coli strain BAA-2215 from ATCC using 10kb library
SRR498113	SRX148635	SRS281883	SRP013241	PRJNA73829	Vibrio cholerae		PACBIO_SMRT	PacBio RS	1371632.0	4137.0	WGS	GENOMIC	SINGLE	Whole Genome Sequencing for N5 (strobe)
SRR24087984	SRX19888634	SRS17242684	SRP431209	PRJNA952813	Brucella abortus	Y11_MNG	OXFORD_NANOPORE	MinION	7243420.0	3774.0	WGS	GENOMIC	SINGLE	WGS of Brucella abortus: uterus swab of aborted yak
SRR15989159	SRX12277708	SRS9999202	SRP357537	PRJNA801416	Citrobacter freundii	22	OXFORD_NANOPORE	GridION	876516138.0	129913.0	WGS	GENOMIC	SINGLE	Whole Genome Sequencing of Carbapenemase-producing Enterobacterales (CPE)
SRR1740463	SRX747859	SRS734211	SRP046977	PRJNA259658	Enterobacter hormaechei subsp. hormaechei	34983	PACBIO_SMRT	PacBio RS	857548131.0	163482.0	WGS	GENOMIC	SINGLE	
ERR10498850	ERX10016139	ERS14255947	ERP142629	PRJEB57633	Escherichia coli		OXFORD_NANOPORE	GridION	90511059.0	10396.0	WGS	GENOMIC	SINGLE	Raw reads: ONT_30602_2#214
ERR861001	ERX940672	ERS227111	ERP002429	PRJEB1730	Klebsiella pneumoniae		PACBIO_SMRT	PacBio RS	288001341.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
ERR968281	ERX1045259	ERS715411	ERP005928	PRJEB6403	Escherichia coli	NCTC10430	PACBIO_SMRT	PacBio RS	780101877.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
SRR1006177	SRX362677	SRS489478	SRP030688	PRJNA191796	Mycobacterium ulcerans str. Harvey	Harvey	PACBIO_SMRT	PacBio RS	388106868.0	163482.0	WGS	GENOMIC	SINGLE	
SRR23690833	SRX19553264	SRS16938016	SRP425383	PRJNA934404	Lactobacillus gasseri	VSI47	OXFORD_NANOPORE	MinION	57725209.0	13910.0	WGS	GENOMIC	SINGLE	VSI47
ERR1173478	ERX1246907	ERS846858	ERP005928	PRJEB6403	Staphylococcus aureus	NCTC12232	PACBIO_SMRT	PacBio RS	973839646.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
SRR386661	SRX109814	SRS004883	SRP001079	PRJNA40077	Cereibacter sphaeroides 2.4.1	2.4.1	PACBIO_SMRT	PacBio RS	17220092.0	60667.0	WGS	GENOMIC	SINGLE	Whole Genome Sequencing and Assembly
SRR23347485	SRX19289548	SRS16690584	SRP421131	PRJNA931653	Escherichia coli K-12	K-12	OXFORD_NANOPORE	GridION	1487649.0	169.0	WGS	GENOMIC	SINGLE	Nanopore sequencing of Ciprofloxacin challenged E. coli
ERR13648008	ERX13018707	ERS18629876	ERP158153	PRJEB73354	Escherichia coli		OXFORD_NANOPORE	MinION	296400409.0	150222.0	WGS	GENOMIC	SINGLE	MinION sequencing
SRR3441733	SRX1727972	SRS1324874	SRP050002	PRJNA266616	Bordetella pertussis	I488	PACBIO_SMRT	PacBio RS II	661555680.0	163482.0	WGS	GENOMIC	SINGLE	
SRR901614	SRX306442	SRS445411	SRP026058	PRJNA203566	Mycobacteroides abscessus MAB_082312_2258	MAB_082312_2258	PACBIO_SMRT	PacBio RS	512899904.0	81741.0	WGS	GENOMIC	SINGLE	
SRR8179969	SRX5000041	SRS4034819	SRP040661	PRJNA231221	Burkholderia cenocepacia	FDAARGOS_518	PACBIO_SMRT	PacBio RS	3062977607.0	163482.0	WGS	GENOMIC	SINGLE	
SRR29779048	SRX25278832	SRS21698210	SRP418402	PRJNA925803	Streptococcus dysgalactiae subsp. equisimilis	MGCS36049	OXFORD_NANOPORE	GridION	329230582.0	139486.0	WGS	GENOMIC	SINGLE	WGS of Streptococcus dysgalactiae subsp. equisimilis
SRR32194457	SRX27535925	SRS23952420	SRP560996	PRJNA1218017	Bacteroides thetaiotaomicron	vpi-5482	OXFORD_NANOPORE	MinION	85052502.0	23346.0	WGS	GENOMIC	SINGLE	WGS of Bacteroides thetatiotaomicron grown on different carbon sources
ERR1612407	ERX1682796	ERS1201844	ERP005928	PRJEB6403	Prescottella equi	NCTC1621	PACBIO_SMRT	PacBio RS	2047254984.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
ERR10857137	ERX10301858	ERS14574382	ERP144502	PRJEB59466	Salmonella enterica		OXFORD_NANOPORE	MinION	500418401.0	49771.0	WGS	GENOMIC	SINGLE	MinION sequencing
ERR13863741	ERX13266500	ERS21338646	ERP165332	PRJEB81499	Citrobacter freundii		OXFORD_NANOPORE	GridION	1236971302.0	477308.0	WGS	GENOMIC	SINGLE	GridION sequencing
SRR12298880	SRX8802015	SRS6792094	SRP266402	PRJNA605147	Escherichia coli	RHBSTW-00314	OXFORD_NANOPORE	GridION	780111863.0	157461.0	WGS	GENOMIC	SINGLE	OXFORD_NANOPORE sequencing of Escherichia coli isolate WTP2|T1-00314 cultured from WTP influent sample
SRR32204197	SRX27545614	SRS23960614	SRP561120	PRJNA1214876	Ekhidna algicida	To15	OXFORD_NANOPORE	MinION	28868481.0	4000.0	WGS	GENOMIC	SINGLE	Ekhidna algicida strain To15 genome
SRR32364728	SRX27699418	SRS21122501	SRP444583	PRJNA962904	Klebsiella variicola		PACBIO_SMRT	Sequel II	709966346.0	31026.0	WGS	GENOMIC	SINGLE	PacBio sequencing of AS27530E2 for ARCH 1.0
SRR15031908	SRX11343471	SRS9383692	SRP326726	PRJNA737600	Streptomyces sp. GMY02	GMY02	OXFORD_NANOPORE	GridION	5999325.0	4000.0	WGS	GENOMIC	SINGLE	WGS Streptomyces sp. GMY02
SRR31599363	SRX26964320	SRS23434032	SRP549287	PRJNA1185485	Escherichia coli	16	OXFORD_NANOPORE	PromethION	982277957.0	163001.0	WGS	GENOMIC	SINGLE	2ndManhole-barcode16
SRR31598892	SRX26963593	SRS23433304	SRP549287	PRJNA1185485	Escherichia coli	951	OXFORD_NANOPORE	PromethION	506978870.0	111124.0	WGS	GENOMIC	SINGLE	wwtp-9n14-barcode18
SRR9045786	SRX5822326	SRS4750963	SRP198110	PRJNA536552	Micromonospora sp. A202	A202	PACBIO_SMRT	Sequel	1801456700.0	625014.0	WGS	GENOMIC	SINGLE	Micromonospora sp. A202
ERR10497977	ERX10015266	ERS14254637	ERP142629	PRJEB57633	Escherichia coli		OXFORD_NANOPORE	GridION	38447226.0	4026.0	WGS	GENOMIC	SINGLE	Raw reads: ONT_30348_1#156
SRR34864075	SRX29995548	SRS26072144	SRP606522	PRJNA1301590	Lactococcus cremoris	P1H2	OXFORD_NANOPORE	PromethION	1401981940.0	202686.0	WGS	GENOMIC	SINGLE	WGS of Lactococcus cremoris strain P1H2: Probat505 starter culture
ERR11275439	ERX10683009	ERS14857406	ERP146774	PRJEB61685	Mycobacterium tuberculosis variant bovis BCG		OXFORD_NANOPORE	MinION	185419803.0	36007.0	WGS	GENOMIC	SINGLE	MinION sequencing
SRR27972502	SRX23625951	SRS20465775	SRP489819	PRJNA1076692	Escherichia coli	RIVM_C050152_dorado	OXFORD_NANOPORE	MinION	376953390.0	100883.0	WGS	GENOMIC	SINGLE	RIVM_C050152_dorado
ERR10499045	ERX10016334	ERS14255496	ERP142629	PRJEB57633	Escherichia coli		OXFORD_NANOPORE	GridION	72032368.0	8205.0	WGS	GENOMIC	SINGLE	Raw reads: ONT_30821_1#341
SRR900500	SRX305575	SRS444710	SRP026024	PRJNA191786	Mycobacteroides chelonae 1518	1518	PACBIO_SMRT	PacBio RS	421392718.0	81741.0	WGS	GENOMIC	SINGLE	
SRR14509679	SRX10855367	SRS8951074	SRP319462	PRJNA728709	Escherichia coli	10_253	PACBIO_SMRT	PacBio RS II	2184628714.0	163482.0	WGS	GENOMIC	SINGLE	Genome sequencing of E. coli O26: H11
SRR30085181	SRX25558662	SRS22210770	SRP523632	PRJNA1142676	Klebsiella variicola	kv221025_barcode91	OXFORD_NANOPORE	MinION	395069152.0	51352.0	WGS	GENOMIC	SINGLE	Klebsiella variicola strain kv221025_barcode91
SRR10744146	SRX7419553	SRS5866182	SRP238327	PRJNA596733	Macrococcoides canis	SD607	OXFORD_NANOPORE	MinION	1506984743.0	238951.0	WGS	GENOMIC	SINGLE	Macrococcus canis strain SD607, complete genome
SRR26327414	SRX22035476	SRS19107842	SRP465264	PRJNA1024516	Enterococcus lactis		OXFORD_NANOPORE	MinION	572099374.0	39510.0	WGS	GENOMIC	SINGLE	Long-read WGS characterization of commensal Enterococcus isolates from dairy cattle in Northern Spain
ERR16000079	ERX15395313	ERS28312866	ERP185857	PRJEB104599	Staphylococcus aureus		OXFORD_NANOPORE	MinION	213844450.0	99886.0	WGS	GENOMIC	SINGLE	Raw reads: Staphylococcus aureus LFMFP strain 050
SRR24425366	SRX20213045	SRS17538016	SRP435872	PRJNA966932	Streptomyces coelicolor	CW6 10	OXFORD_NANOPORE	MinION	589850010.0	105704.0	WGS	GENOMIC	SINGLE	WGS of S. coelicolor CW6 10
SRR5362218	SRX2657999	SRS2061103	SRP102195	PRJNA369395	Capnocytophaga sp. H4358	H4358	PACBIO_SMRT	PacBio RS II	2386768658.0	163482.0	WGS	GENOMIC	SINGLE	
SRR15989302	SRX12277565	SRS9998471	SRP357537	PRJNA801416	Escherichia coli	E801	OXFORD_NANOPORE	GridION	617440708.0	110851.0	WGS	GENOMIC	SINGLE	Whole Genome Sequencing of Carbapenemase-producing Enterobacterales (CPE)
