srr_accession	srx_accession	srs_accession	srp_accession	bioproject	organism	strain	platform	instrument	total_bases	total_spots	library_strategy	library_source	library_layout	title
SRR16525497	SRX12727988	SRS10336730	SRP357534	PRJNA801415	Escherichia coli	4532	OXFORD_NANOPORE	GridION	841870332.0	123410.0	WGS	GENOMIC	SINGLE	Extensive diversification and dissemination of blaNDM carbapenemase plasmids in Enterobacterales in Singapore 2010-2015
SRR13386112	SRX9805317	SRS7989391	SRP300861	PRJNA663900	Enterococcus sp. DIV0779	DIV0779	OXFORD_NANOPORE	GridION	1153486059.0	221237.0	WGS	GENOMIC	SINGLE	Zoo 3 Enterococcus Diversity Genome sequencing and assembly
SRR34973981	SRX30092863	SRS26157820	SRP608514	PRJNA1305037	Escherichia coli	MI_KPC_577	OXFORD_NANOPORE	PromethION	500005182.0	46841.0	WGS	GENOMIC	SINGLE	KPC CRE collection from state of Michigan
SRR13601331	SRX9995743	SRS3110315	SRP095355	PRJNA308180	Salmonella enterica subsp. enterica	CFSAN058620	OXFORD_NANOPORE	MinION	2169933555.0	352853.0	WGS	GENOMIC	SINGLE	Whole genome Oxford Nanopore MinION sequence of Salmonella enterica subsp. enterica
ERR15095086	ERX14499688	ERS24813657	ERP119900	PRJEB36683	Klebsiella pneumoniae 11227-1		OXFORD_NANOPORE	PromethION	823320591.0	231032.0	WGS	GENOMIC	SINGLE	Raw reads: MKPR020_L
SRR32398756	SRX27730929	SRS5066340	SRP150360	PRJNA475751	Clostridioides difficile	CD08194	OXFORD_NANOPORE	MinION	380337033.0	424041.0	WGS	GENOMIC	SINGLE	WGS sequencing of C. difficile
ERR15693030	ERX15097231	ERS26984920	ERP171481	PRJEB88388	Sphingobacterium siyangense subsp. cladoniae	R-91482	OXFORD_NANOPORE	MinION	1255901307.0	506797.0	WGS	GENOMIC	SINGLE	Raw reads: Sphingobacterium siyangense subsp. cladoniae R-91482
SRR4164125	SRX2136386	SRS1670450	SRP086222	PRJNA333500	Paenibacillus cineris	HME8285	PACBIO_SMRT	PacBio RS	45704627.0	24143.0	WGS	GENOMIC	SINGLE	Paenibacillus cineris HME8285
SRR17842131	SRX14003153	SRS11841453	SRP357667	PRJNA798866	Acinetobacter baumannii	AB232-VUB	OXFORD_NANOPORE	MinION	1071217158.0	88563.0	WGS	GENOMIC	SINGLE	AB232-VUB complete chromosome
SRR27201500	SRX22881504	SRS19853913	SRP477847	PRJNA1052100	Klebsiella pneumoniae	K30	OXFORD_NANOPORE	MinION	324092917.0	127909.0	WGS	GENOMIC	SINGLE	ONT R9.4.1 sequences of Klebsiella pneumoniae from clinical sources in Ghana
SRR12247565	SRX8755602	SRS6976469	SRP266402	PRJNA605147	Escherichia coli		OXFORD_NANOPORE	GridION	91022680.0	19031.0	WGS	GENOMIC	SINGLE	Oxford Nanopore sequencing of Escherichia coli isolate RH08|T1-E3C08 cultured from cattle farm sediment sample
SRR34410535	SRX29574023	SRS16721041	SRP598841	PRJNA1287288	Enterobacter hormaechei	CPO360	OXFORD_NANOPORE	MinION	1239426281.0	105257.0	WGS	GENOMIC	SINGLE	R10.4.1 WGS of bacterial isolate for accuracy benchmarking
SRR33768431	SRX28991045	SRS22397415	SRP444583	PRJNA962904	Escherichia coli		PACBIO_SMRT	Sequel II	389218106.0	19311.0	WGS	GENOMIC	SINGLE	PacBio sequencing of A229016HE2 for ARCH 2
SRR14230984	SRX10595452	SRS8697712	SRP314699	PRJNA556442	Streptococcus agalactiae	GBS11	OXFORD_NANOPORE	GridION	692088884.0	69730.0	WGS	GENOMIC	SINGLE	WGS of serotype V GBS:GBS11
ERR12350874	ERX11727736	ERS16673313	ERP144079	PRJEB59014	Staphylococcus haemolyticus		OXFORD_NANOPORE	GridION	1242198800.0	142065.0	WGS	GENOMIC	SINGLE	GridION sequencing
SRR26950778	SRX22644428	SRS19641537	SRP474291	PRJNA1043871	Bacillus sp. PBL-C9	PBL-C9	OXFORD_NANOPORE	MinION	32433.0	11.0	WGS	GENOMIC	SINGLE	Bacillus sp. PBL-C9 Genome sequencing and assembly
DRR287309	DRX276766	DRS318052	DRP010345	PRJDB10714	Annamia dubia NIES-4383	NIES-4383	OXFORD_NANOPORE	MinION	15007265.0	4000.0	WGS	GENOMIC	SINGLE	Annamia_sp_47
ERR1354177	ERX1425652	ERS1043809	ERP005928	PRJEB6403	Pseudomonas aeruginosa	NCTC11445	PACBIO_SMRT	PacBio RS	927149494.0	163482.0	WGS	GENOMIC	SINGLE	PacBio RS sequencing
SRR1178101	SRX477332	SRS562886	SRP039024	PRJNA212471	Rickettsia amblyommatis str. Ac37		PACBIO_SMRT	PacBio RS	1552822203.0	163482.0	WGS	GENOMIC	SINGLE	
ERR13577278	ERX12947181	ERS20900496	ERP161852	PRJEB77420	Klebsiella pneumoniae		OXFORD_NANOPORE	MinION	339417375.0	40890.0	WGS	GENOMIC	SINGLE	Raw reads: Long reads sequencing of P11-35555 isolate
SRR388166	SRX110625	SRS281881	SRP001137	PRJNA52007	Mycobacterium tuberculosis KZN 1435	KZN MDR	PACBIO_SMRT	PacBio RS	111567275.0	81741.0	WGS	GENOMIC	SINGLE	Whole Genome Sequencing and Assembly
SRR21813965	SRX17803339	SRS15327606	SRP401103	PRJNA269466	Xanthomonas oryzae pv. oryzae	IXO493	OXFORD_NANOPORE	MinION	1344439907.0	108323.0	WGS	GENOMIC	SINGLE	Complete genome sequence of Xanthomonas oryzae pv. oryzae IXO493
SRR37102309	SRX32048546	SRS27985978	SRP674509	PRJNA1395651	Escherichia coli	GPEC1354	PACBIO_SMRT	Sequel II	399991488.0	44157.0	WGS	GENOMIC	SINGLE	WGS of APEC from GA
SRR13448639	SRX9861892	SRS8041966	SRP295672	PRJNA681856	Salmonella enterica	LHICA_E3	OXFORD_NANOPORE	MinION	38351349.0	4000.0	WGS	GENOMIC	SINGLE	WGS of Salmonella Lhica E3_66
SRR31341085	SRX26718180	SRS3337761	SRP018785	PRJNA186035	Salmonella enterica subsp. enterica serovar Newport str. CFSAN001636	CFSAN001636	PACBIO_SMRT	Sequel	1350230694.0	120633.0	WGS	GENOMIC	SINGLE	Whole genome PacBio Sequel sequence of Salmonella enterica
ERR5353193	ERX5141228	ERS5752925	ERP126298	PRJEB42440	Klebsiella pneumoniae		OXFORD_NANOPORE	MinION	711679257.0	114816.0	WGS	GENOMIC	SINGLE	MinION sequencing
DRR337706	DRX326666	DRS191285	DRP007433	PRJDB11405	Staphylococcus aureus	Sak-1	OXFORD_NANOPORE	MinION	580952047.0	78166.0	WGS	GENOMIC	SINGLE	MinION sequencing of SAMD00287803
SRR386974	SRX109931	SRS281279	SRP001087	PRJNA40075	Escherichia coli str. K-12 substr. MG1655	K-12	PACBIO_SMRT	PacBio RS	34031231.0	60667.0	WGS	GENOMIC	SINGLE	Whole Genome Sequencing and Assembly
SRR21472950	SRX17476846	SRS15030064	SRP396115	PRJNA868296	Aeromonas caviae	GD04086	OXFORD_NANOPORE	MinION	405818928.0	36798.0	WGS	GENOMIC	SINGLE	WGS of Aeromonas caviae
SRR27337321	SRX23014167	SRS15383919	SRP402230	PRJNA888806	Janthinobacterium aestuarii	TB1-E2-13	OXFORD_NANOPORE	MinION	710477435.0	125452.0	WGS	GENOMIC	SINGLE	Nanopore reads
SRR13386118	SRX9805311	SRS7989386	SRP300861	PRJNA663900	Enterococcus sp. DIV0758	DIV0758	OXFORD_NANOPORE	GridION	1635252949.0	163750.0	WGS	GENOMIC	SINGLE	Zoo 3 Enterococcus Diversity Genome sequencing and assembly
SRR22756121	SRX18716679	SRS12718373	SRP395888	PRJNA812595	Elizabethkingia anophelis	2022CK-00262	OXFORD_NANOPORE	GridION	174286774.0	5972.0	WGS	GENOMIC	SINGLE	Nanopore sequencing of ARLN isolate
SRR21696455	SRX17694086	SRS11554659	SRP354045	PRJNA747871	Streptomyces rishiriensis	NBC_00957	OXFORD_NANOPORE	MinION	787187326.0	161650.0	WGS	GENOMIC	SINGLE	nanopore sequencing data from strain NBC_00957
DRR301934	DRX291373	DRS190054	DRP007406	PRJDB11826	Acinetobacter pittii	OCU Ac17	OXFORD_NANOPORE	MinION	888316209.0	127571.0	WGS	GENOMIC	SINGLE	MinION sequencing of SAMD00330122
SRR3507455	SRX1762631	SRS1437822	SRP075179	PRJNA290893	Pseudonocardia sp. HH130630-07	HH130630-07	PACBIO_SMRT	PacBio RS II	4677266678.0	490446.0	WGS	GENOMIC	SINGLE	Pseudonocardia sp. HH130630-07, isolated from the exoskeleton of an ant in the genus Apterostigma
SRR8188002	SRX5007764	SRS4041775	SRP168628	PRJNA505407	Escherichia coli	V1	OXFORD_NANOPORE	GridION	471392194.0	74326.0	WGS	GENOMIC	SINGLE	DNA sequencing of Ecoli strain V1
SRR33468777	SRX28704380	SRS24970720	SRP583754	PRJNA1260167	Enterococcus faecalis	Efa-W8	OXFORD_NANOPORE	MinION	110363730.0	25008.0	WGS	GENOMIC	SINGLE	Long Read ONT WGS of Enterococcus faecalis from A New Arsenal Against E. faecalis: identification of novel Phages Combatting Multidrug Resistant clinical isolates
SRR31599096	SRX26963988	SRS23433699	SRP549287	PRJNA1185485	Escherichia coli	645	OXFORD_NANOPORE	PromethION	256567457.0	61827.0	WGS	GENOMIC	SINGLE	RMB-NoR-barcode54
SRR19548040	SRX15600185	SRS13301165	SRP378656	PRJNA844881	Aliivibrio sp. S50_bc45	S50_bc45	OXFORD_NANOPORE	PromethION	912112511.0	64904.0	WGS	GENOMIC	SINGLE	Whole Genomic sequencing of Bacteria: Salmon gut
SRR14766801	SRX11100227	SRS9165111	SRP323385	PRJNA639797	Pseudomonas kurunegalensis	RW1P2	OXFORD_NANOPORE	MinION	5196711.0	1339.0	WGS	GENOMIC	SINGLE	Nanopore sequencing of isolate RW1P2
SRR30342832	SRX25801317	SRS22432793	SRP528120	PRJNA1150149	Escherichia coli O25b:H4-ST131	ST131	OXFORD_NANOPORE	MinION	356389724.0	59541.0	WGS	GENOMIC	SINGLE	ONT long-read sequencing of potential healthcare transmission pathogens
